timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
277169225668055,0.8810662,9.701305,1.5514427,-0.022717476,0.040964127,0.12617433,0.9037837,9.660341,1.4252684,-26.375,-47.3125,-3.125,1.2577316,-1.3889189,-0.51648295,-0.19426884,0.17208491,-0.9657362,-0.9768733,0.055705626,0.2064354,0.08932135,0.98350585,0.15728326,0.0,40.81585131,-96.68552991
277169238772846,0.8619126,9.720459,1.6089035,-0.022717476,0.040964127,0.12617433,0.9037837,9.660341,1.4252684,-26.375,-47.3125,-3.125,1.2926707,-1.385186,-0.49180916,-0.20426187,0.17745493,-0.9626976,-0.97502947,0.050667994,0.21621807,0.08714693,0.9828238,0.16267428,0.0,40.81585131,-96.68552991
277169238772846,0.8619126,9.720459,1.6089035,-0.022717476,0.040964127,0.12617433,0.9117165,9.65852,1.4325348,-26.375,-47.3125,-3.125,1.2926707,-1.385186,-0.49180916,-0.20426187,0.17745493,-0.9626976,-0.97502947,0.050667994,0.21621807,0.08714693,0.9828238,0.16267428,0.0,40.81585131,-96.68552991
277169238772846,0.8619126,9.720459,1.6089035,-0.049803913,0.06193924,0.17636871,0.9117165,9.65852,1.4325348,-26.375,-47.3125,-3.125,1.2926707,-1.385186,-0.49180916,-0.20426187,0.17745493,-0.9626976,-0.97502947,0.050667994,0.21621807,0.08714693,0.9828238,0.16267428,0.0,40.81585131,-96.68552991
277169245392117,0.8619126,9.720459,1.6089035,-0.049803913,0.06193924,0.17636871,0.9117165,9.65852,1.4325348,-26.375,-47.1875,-3.0625,1.2943469,-1.385186,-0.49180916,-0.20589589,0.17753963,-0.9623339,-0.9746858,0.050370485,0.21783142,0.08714693,0.9828238,0.16267428,0.0,40.81585131,-96.68552991
277169258452117,0.80445176,9.80665,1.6950948,-0.049803913,0.06193924,0.17636871,0.9117165,9.65852,1.4325348,-26.375,-47.1875,-3.0625,1.3541033,-1.3817524,-0.44310254,-0.21702036,0.18352559,-0.95875984,-0.9728365,0.040403094,0.22794062,0.08056981,0.98218435,0.1697721,0.0,40.81585131,-96.68552991
277169258452117,0.80445176,9.80665,1.6950948,-0.049803913,0.06193924,0.17636871,0.9168515,9.655618,1.4487302,-26.375,-47.1875,-3.0625,1.3541033,-1.3817524,-0.44310254,-0.21702036,0.18352559,-0.95875984,-0.9728365,0.040403094,0.22794062,0.08056981,0.98218435,0.1697721,0.0,40.81585131,-96.68552991
277169258452117,0.80445176,9.80665,1.6950948,-0.11239976,0.15103245,0.2463646,0.9168515,9.655618,1.4487302,-26.375,-47.1875,-3.0625,1.3541033,-1.3817524,-0.44310254,-0.21702036,0.18352559,-0.95875984,-0.9728365,0.040403094,0.22794062,0.08056981,0.98218435,0.1697721,0.0,40.81585131,-96.68552991
277169265164200,0.80445176,9.80665,1.6950948,-0.11239976,0.15103245,0.2463646,0.9168515,9.655618,1.4487302,-26.375,-47.125,-3.0625,1.3536057,-1.3817524,-0.44310254,-0.21653633,0.18350548,-0.9588731,-0.97294426,0.040494397,0.2274636,0.08056981,0.98218435,0.1697721,0.0,40.81585131,-96.68552991
277169278231492,0.89064306,9.77792,1.7525556,-0.11239976,0.15103245,0.2463646,0.9168515,9.655618,1.4487302,-26.375,-47.125,-3.0625,1.3441372,-1.3723882,-0.4701835,-0.23246372,0.19206744,-0.953452,-0.96849686,0.044294987,0.24505481,0.08930019,0.9803816,0.17571972,0.0,40.81585131,-96.68552991
277169278231492,0.89064306,9.77792,1.7525556,-0.11239976,0.15103245,0.2463646,0.9247166,9.652019,1.4676044,-26.375,-47.125,-3.0625,1.3441372,-1.3723882,-0.4701835,-0.23246372,0.19206744,-0.953452,-0.96849686,0.044294987,0.24505481,0.08930019,0.9803816,0.17571972,0.0,40.81585131,-96.68552991
277169278231492,0.89064306,9.77792,1.7525556,-0.03407353,0.12590122,0.2849512,0.9247166,9.652019,1.4676044,-26.375,-47.125,-3.0625,1.3441372,-1.3723882,-0.4701835,-0.23246372,0.19206744,-0.953452,-0.96849686,0.044294987,0.24505481,0.08930019,0.9803816,0.17571972,0.0,40.81585131,-96.68552991
277169285055711,0.89064306,9.77792,1.7525556,-0.03407353,0.12590122,0.2849512,0.9247166,9.652019,1.4676044,-26.375,-47.3125,-3.4375,1.3299148,-1.3723882,-0.4701835,-0.21866639,0.19141805,-0.95684075,-0.971705,0.04702207,0.23147018,0.08930019,0.9803816,0.17571972,0.0,40.81585131,-96.68552991
277169298030034,0.92895025,9.758766,1.685518,-0.03407353,0.12590122,0.2849512,0.9247166,9.652019,1.4676044,-26.375,-47.3125,-3.4375,1.2854463,-1.3760821,-0.5037152,-0.2078815,0.18566245,-0.96037227,-0.9736855,0.05446514,0.22129264,0.09339253,0.981103,0.1694545,0.0,40.81585131,-96.68552991
277169298030034,0.92895025,9.758766,1.685518,-0.03407353,0.12590122,0.2849512,0.9320365,9.649259,1.4810557,-26.375,-47.3125,-3.4375,1.2854463,-1.3760821,-0.5037152,-0.2078815,0.18566245,-0.96037227,-0.9736855,0.05446514,0.22129264,0.09339253,0.981103,0.1694545,0.0,40.81585131,-96.68552991
277169298030034,0.92895025,9.758766,1.685518,-0.003086269,0.10950756,0.20446229,0.9320365,9.649259,1.4810557,-26.375,-47.3125,-3.4375,1.2854463,-1.3760821,-0.5037152,-0.2078815,0.18566245,-0.96037227,-0.9736855,0.05446514,0.22129264,0.09339253,0.981103,0.1694545,0.0,40.81585131,-96.68552991
277169304674513,0.92895025,9.758766,1.685518,-0.003086269,0.10950756,0.20446229,0.9320365,9.649259,1.4810557,-26.5,-47.3125,-3.5,1.2816154,-1.3760821,-0.5037152,-0.2041499,0.18545243,-0.96121293,-0.97447467,0.05517599,0.21761195,0.09339253,0.981103,0.1694545,0.0,40.81585131,-96.68552991
277169317784721,0.8619126,9.758766,1.6280571,-0.003086269,0.10950756,0.20446229,0.9320365,9.649259,1.4810557,-26.5,-47.3125,-3.5,1.2830274,-1.3842243,-0.48689926,-0.19003096,0.17786387,-0.9655323,-0.9779344,0.05264498,0.20216979,0.08678913,0.98264587,0.16393502,0.0,40.81585131,-96.68552991
277169317784721,0.8619126,9.758766,1.6280571,-0.003086269,0.10950756,0.20446229,0.93617845,9.64827,1.4848762,-26.5,-47.3125,-3.5,1.2830274,-1.3842243,-0.48689926,-0.19003096,0.17786387,-0.9655323,-0.9779344,0.05264498,0.20216979,0.08678913,0.98264587,0.16393502,0.0,40.81585131,-96.68552991
277169317784721,0.8619126,9.758766,1.6280571,-0.07426584,0.11049652,0.14318097,0.93617845,9.64827,1.4848762,-26.5,-47.3125,-3.5,1.2830274,-1.3842243,-0.48689926,-0.19003096,0.17786387,-0.9655323,-0.9779344,0.05264498,0.20216979,0.08678913,0.98264587,0.16393502,0.0,40.81585131,-96.68552991
277169325194044,0.8619126,9.758766,1.6280571,-0.07426584,0.11049652,0.14318097,0.93617845,9.64827,1.4848762,-26.625,-47.375,-3.625,1.2771825,-1.3842243,-0.48689926,-0.18431176,0.17755313,-0.9666975,-0.97902846,0.053683683,0.19652288,0.08678913,0.98264587,0.16393502,0.0,40.81585131,-96.68552991
277169337604357,0.842759,9.77792,1.5801731,-0.07426584,0.11049652,0.14318097,0.93617845,9.64827,1.4848762,-26.625,-47.375,-3.625,1.2625973,-1.3896502,-0.48995736,-0.17342216,0.17166823,-0.96977043,-0.98119164,0.054649364,0.1851386,0.08477976,0.98363787,0.15896204,0.0,40.81585131,-96.68552991
277169337604357,0.842759,9.77792,1.5801731,-0.07426584,0.11049652,0.14318097,0.9388974,9.648205,1.4835852,-26.625,-47.375,-3.625,1.2625973,-1.3896502,-0.48995736,-0.17342216,0.17166823,-0.96977043,-0.98119164,0.054649364,0.1851386,0.08477976,0.98363787,0.15896204,0.0,40.81585131,-96.68552991
277169337604357,0.842759,9.77792,1.5801731,-0.09613836,0.12971497,0.0965879,0.9388974,9.648205,1.4835852,-26.625,-47.375,-3.625,1.2625973,-1.3896502,-0.48995736,-0.17342216,0.17166823,-0.96977043,-0.98119164,0.054649364,0.1851386,0.08477976,0.98363787,0.15896204,0.0,40.81585131,-96.68552991
277169344237586,0.842759,9.77792,1.5801731,-0.09613836,0.12971497,0.0965879,0.9388974,9.648205,1.4835852,-27.0625,-47.4375,-3.8125,1.2519774,-1.3896502,-0.48995736,-0.16299254,0.1710782,-0.9716819,-0.98297805,0.056469336,0.1748296,0.08477976,0.98363787,0.15896204,0.0,40.81585131,-96.68552991
277169357680971,0.78529817,9.758766,1.934515,-0.09613836,0.12971497,0.0965879,0.9388974,9.648205,1.4835852,-27.0625,-47.4375,-3.8125,1.4244896,-1.3600295,-0.38561705,-0.22879805,0.20697466,-0.9512165,-0.9702882,0.030499727,0.24002181,0.07869028,0.97787076,0.1938468,0.0,40.81585131,-96.68552991
