timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
1477888321225,0.0,0.0,0.0,0.0,0.0,0.0,0.50030243,9.749607,0.93018734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477888321263,0.0,0.0,0.0,0.0,0.0,0.0,0.50030243,9.749607,0.93018734,-3.9886475,-11.660767,34.12323,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477888321328,0.12364197,9.526382,1.0279541,0.0,0.0,0.0,0.50030243,9.749607,0.93018734,-3.9886475,-11.660767,34.12323,2.9125605,-1.4625382,-0.119704604,-0.993871,0.024530584,-0.10779036,-0.10979083,-0.10522603,0.98836917,0.012902919,0.9941458,0.10727432,0.0,0.0,0.0,0.0,0.0
1477888321224,0.12364197,9.526382,1.0279541,-0.3560826,0.1196022,-0.25017565,0.50030243,9.749607,0.93018734,-3.9886475,-11.660767,34.12323,2.9125605,-1.4625382,-0.119704604,-0.993871,0.024530584,-0.10779036,-0.10979083,-0.10522603,0.98836917,0.012902919,0.9941458,0.10727432,0.0,0.0,0.0,0.0,0.0
1477888321465,0.12364197,9.526382,1.0279541,-0.3560826,0.1196022,-0.25017565,0.50030243,9.749607,0.93018734,-2.4353027,-10.491943,37.104797,2.960796,-1.4625382,-0.119704604,-0.9980088,0.019428361,-0.060008742,-0.061741605,-0.10628643,0.992417,0.012902919,0.9941458,0.10727432,0.0,0.0,0.0,0.0,0.0
1477888321529,1.0470123,9.190613,0.14831543,-0.3560826,0.1196022,-0.25017565,0.50030243,9.749607,0.93018734,-2.4353027,-10.491943,37.104797,1.677561,-1.4562409,-1.4300767,-0.99297106,0.113654286,-0.033034295,-0.034639876,-0.012180585,0.9993257,0.11317525,0.9934457,0.016031938,0.0,0.0,0.0,0.0,0.0
1477888321426,1.0470123,9.190613,0.14831543,0.3633902,-0.16290283,0.5708525,0.50030243,9.749607,0.93018734,-2.4353027,-10.491943,37.104797,1.677561,-1.4562409,-1.4300767,-0.99297106,0.113654286,-0.033034295,-0.034639876,-0.012180585,0.9993257,0.11317525,0.9934457,0.016031938,0.0,0.0,0.0,0.0,0.0
1477888321426,1.0470123,9.190613,0.14831543,0.3633902,-0.16290283,0.5708525,0.45119736,9.725968,1.1714722,-2.4353027,-10.491943,37.104797,1.677561,-1.4562409,-1.4300767,-0.99297106,0.113654286,-0.033034295,-0.034639876,-0.012180585,0.9993257,0.11317525,0.9934457,0.016031938,0.0,0.0,0.0,0.0,0.0
1477888321667,1.0470123,9.190613,0.14831543,0.3633902,-0.16290283,0.5708525,0.45119736,9.725968,1.1714722,-0.5844116,-10.919189,37.705994,1.7279047,-1.4562409,-1.4300767,-0.9934561,0.11289732,0.017295921,0.015372596,-0.017884497,0.99972194,0.11317525,0.9934457,0.016031938,0.0,0.0,0.0,0.0,0.0
1477888321730,0.44407654,9.46199,0.78196716,0.3633902,-0.16290283,0.5708525,0.45119736,9.725968,1.1714722,-0.5844116,-10.919189,37.705994,2.6213126,-1.4760412,-0.51647955,-0.9988915,0.047034483,-0.0018613852,-0.0057226685,-0.08209409,0.9966081,0.046722144,0.9955141,0.08227226,0.0,0.0,0.0,0.0,0.0
1477888321627,0.44407654,9.46199,0.78196716,0.21228778,-0.050533295,-0.4995957,0.45119736,9.725968,1.1714722,-0.5844116,-10.919189,37.705994,2.6213126,-1.4760412,-0.51647955,-0.9988915,0.047034483,-0.0018613852,-0.0057226685,-0.08209409,0.9966081,0.046722144,0.9955141,0.08227226,0.0,0.0,0.0,0.0,0.0
1477888321627,0.44407654,9.46199,0.78196716,0.21228778,-0.050533295,-0.4995957,0.75998026,9.768365,0.41456595,-0.5844116,-10.919189,37.705994,2.6213126,-1.4760412,-0.51647955,-0.9988915,0.047034483,-0.0018613852,-0.0057226685,-0.08209409,0.9966081,0.046722144,0.9955141,0.08227226,0.0,0.0,0.0,0.0,0.0
1477888321868,0.44407654,9.46199,0.78196716,0.21228778,-0.050533295,-0.4995957,0.75998026,9.768365,0.41456595,-0.2746582,-12.19635,34.562683,2.6315703,-1.4760412,-0.51647955,-0.9988977,0.04618993,0.00836142,0.0045237616,-0.08257224,0.9965748,0.046722144,0.9955141,0.08227226,0.0,0.0,0.0,0.0,0.0
1477888321932,0.113479614,9.2799835,1.1937561,0.21228778,-0.050533295,-0.4995957,0.75998026,9.768365,0.41456595,-0.2746582,-12.19635,34.562683,3.042531,-1.4422904,-0.094776176,-0.99991363,0.012674203,-0.0034735575,-0.0050618537,-0.12752391,0.99182254,0.012127599,0.9917545,0.12757705,0.0,0.0,0.0,0.0,0.0
1477888321829,0.113479614,9.2799835,1.1937561,-0.6043125,-0.37869167,0.5106531,0.75998026,9.768365,0.41456595,-0.2746582,-12.19635,34.562683,3.042531,-1.4422904,-0.094776176,-0.99991363,0.012674203,-0.0034735575,-0.0050618537,-0.12752391,0.99182254,0.012127599,0.9917545,0.12757705,0.0,0.0,0.0,0.0,0.0
1477888321829,0.113479614,9.2799835,1.1937561,-0.6043125,-0.37869167,0.5106531,0.41798845,9.755334,0.9105714,-0.2746582,-12.19635,34.562683,3.042531,-1.4422904,-0.094776176,-0.99991363,0.012674203,-0.0034735575,-0.0050618537,-0.12752391,0.99182254,0.012127599,0.9917545,0.12757705,0.0,0.0,0.0,0.0,0.0
1477888322069,0.113479614,9.2799835,1.1937561,-0.6043125,-0.37869167,0.5106531,0.41798845,9.755334,0.9105714,-0.6652832,-11.714172,34.83734,3.0315537,-1.4422904,-0.094776176,-0.9997978,0.0140732955,-0.01436079,-0.016037807,-0.1273771,0.9917246,0.012127599,0.9917545,0.12757705,0.0,0.0,0.0,0.0,0.0
1477888322133,0.35684204,9.384964,1.0054169,-0.6043125,-0.37869167,0.5106531,0.41798845,9.755334,0.9105714,-0.6652832,-11.714172,34.83734,2.792391,-1.4576042,-0.34105068,-0.9992344,0.03864578,-0.0060874494,-0.010162145,-0.106133565,0.9942999,0.037779417,0.9936006,0.10644504,0.0,0.0,0.0,0.0,0.0
1477888322030,0.35684204,9.384964,1.0054169,0.21285486,0.16154385,0.014301896,0.41798845,9.755334,0.9105714,-0.6652832,-11.714172,34.83734,2.792391,-1.4576042,-0.34105068,-0.9992344,0.03864578,-0.0060874494,-0.010162145,-0.106133565,0.9942999,0.037779417,0.9936006,0.10644504,0.0,0.0,0.0,0.0,0.0
1477888322030,0.35684204,9.384964,1.0054169,0.21285486,0.16154385,0.014301896,0.41880113,9.744298,1.0215971,-0.6652832,-11.714172,34.83734,2.792391,-1.4576042,-0.34105068,-0.9992344,0.03864578,-0.0060874494,-0.010162145,-0.106133565,0.9942999,0.037779417,0.9936006,0.10644504,0.0,0.0,0.0,0.0,0.0
1477888322271,0.35684204,9.384964,1.0054169,0.21285486,0.16154385,0.014301896,0.41880113,9.744298,1.0215971,-0.6134033,-11.180115,36.123657,2.7934427,-1.4576042,-0.34105068,-0.9992446,0.03853414,-0.0050416803,-0.009111185,-0.10617415,0.9943058,0.037779417,0.9936006,0.10644504,0.0,0.0,0.0,0.0,0.0
1477888322335,-0.03302002,9.194153,0.6428375,0.21285486,0.16154385,0.014301896,0.41880113,9.744298,1.0215971,-0.6134033,-11.180115,36.123657,-3.1078966,-1.5008999,0.051320937,-0.99984044,-0.0023528622,-0.017706145,-0.017498804,-0.06979966,0.9974075,-0.0035826457,0.99755824,0.06974736,0.0,0.0,0.0,0.0,0.0
1477888322232,-0.03302002,9.194153,0.6428375,-0.34860715,-0.16564846,-0.15473706,0.41880113,9.744298,1.0215971,-0.6134033,-11.180115,36.123657,-3.1078966,-1.5008999,0.051320937,-0.99984044,-0.0023528622,-0.017706145,-0.017498804,-0.06979966,0.9974075,-0.0035826457,0.99755824,0.06974736,0.0,0.0,0.0,0.0,0.0
1477888322232,-0.03302002,9.194153,0.6428375,-0.34860715,-0.16564846,-0.15473706,0.26708382,9.755065,0.9683793,-0.6134033,-11.180115,36.123657,-3.1078966,-1.5008999,0.051320937,-0.99984044,-0.0023528622,-0.017706145,-0.017498804,-0.06979966,0.9974075,-0.0035826457,0.99755824,0.06974736,0.0,0.0,0.0,0.0,0.0
1477888322472,-0.03302002,9.194153,0.6428375,-0.34860715,-0.16564846,-0.15473706,0.26708382,9.755065,0.9683793,-0.32806396,-11.555481,36.105347,-3.100182,-1.5008999,0.051320937,-0.9999457,-0.0028912597,-0.0100111505,-0.009785049,-0.06977944,0.9975144,-0.0035826457,0.99755824,0.06974736,0.0,0.0,0.0,0.0,0.0
