timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
1477659962354,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.25,-47.3125,20.6875,-3.0277252,-1.4234314,0.21109334,-0.9950192,-0.01668331,-0.09827688,-0.09481643,-0.14588135,0.9847479,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962374,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.375,-47.3125,20.375,-3.0334487,-1.4234314,0.21109334,-0.9944602,-0.01584809,-0.103911445,-0.10050984,-0.14597444,0.98416924,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962392,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.625,-47.125,20.0625,-3.0438306,-1.4234314,0.21109334,-0.9933632,-0.014331756,-0.11412333,-0.11082875,-0.14613111,0.98303753,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962413,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.8125,-47.1875,20.0625,-3.050809,-1.4234314,0.21109334,-0.9925656,-0.013311668,-0.12098041,-0.11775796,-0.14622757,0.98221713,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962433,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-2.0,-47.125,19.8125,-3.0589151,-1.4234314,0.21109334,-0.9915785,-0.012125909,-0.12893832,-0.12579986,-0.14633068,0.9812043,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962452,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-2.0,-47.1875,19.875,-3.0586412,-1.4234314,0.21109334,-0.9916129,-0.012165984,-0.1286696,-0.1255283,-0.14632735,0.98123956,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962475,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.875,-47.125,19.9375,-3.0536683,-1.4234314,0.21109334,-0.9922249,-0.01289352,-0.12378828,-0.12059543,-0.14626504,0.98186725,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962493,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.9375,-46.9375,20.25,-3.0544431,-1.4234314,0.21109334,-0.99213105,-0.012780151,-0.124549255,-0.12136444,-0.14627498,0.981771,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962512,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-1.9375,-47.0625,20.375,-3.0539281,-1.4234314,0.21109334,-0.9921936,-0.012855496,-0.124043524,-0.120853364,-0.1462684,0.9818352,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962531,-0.31603462,10.160992,1.4748282,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-2.125,-46.9375,20.6875,-3.0592377,-1.4234314,0.21109334,-0.99153787,-0.012078689,-0.12925494,-0.12611984,-0.14633459,0.98116267,-0.030765625,0.98916143,0.14357291,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962539,-0.2873042,9.452309,0.6703765,-0.074537605,0.4279909,0.299775,-0.24149701,9.733001,1.1750532,-2.125,-46.9375,20.6875,-2.8827887,-1.493789,0.4048918,-0.9890494,-0.019688828,-0.14626582,-0.14444011,-0.07437006,0.98671484,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962539,-0.2873042,9.452309,0.6703765,-0.074537605,0.4279909,0.299775,-0.17449623,9.751132,1.0273077,-2.125,-46.9375,20.6875,-2.8827887,-1.493789,0.4048918,-0.9890494,-0.019688828,-0.14626582,-0.14444011,-0.07437006,0.98671484,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962540,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.125,-46.9375,20.6875,-2.8827887,-1.493789,0.4048918,-0.9890494,-0.019688828,-0.14626582,-0.14444011,-0.07437006,0.98671484,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962552,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.0625,-46.9375,20.9375,-2.8787646,-1.493789,0.4048918,-0.98962265,-0.01998794,-0.14229402,-0.14045893,-0.07429023,0.98729557,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962572,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.0,-46.9375,21.0,-2.8758771,-1.493789,0.4048918,-0.9900241,-0.020202365,-0.1394427,-0.1376009,-0.074232206,0.9877023,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962611,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.4375,-46.875,21.0625,-2.893064,-1.493789,0.4048918,-0.987513,-0.018923618,-0.15639679,-0.15459517,-0.074568436,0.9851599,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962631,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.4375,-46.75,20.8125,-2.8945715,-1.493789,0.4048918,-0.9872788,-0.018811181,-0.15788178,-0.15608372,-0.074596874,0.984923,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962651,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.5,-46.875,20.0,-2.9027262,-1.493789,0.4048918,-0.98597324,-0.018202253,-0.16590819,-0.16412939,-0.0747478,0.9836028,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962670,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-2.875,-46.9375,19.5,-2.9223187,-1.493789,0.4048918,-0.98256844,-0.016734356,-0.18514632,-0.1834143,-0.07509005,0.98016363,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962690,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-3.0625,-47.375,18.5625,-2.938681,-1.493789,0.4048918,-0.97943604,-0.015503538,-0.2011584,-0.19946598,-0.0753538,0.9770032,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962713,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-3.0,-47.8125,17.75,-2.9437408,-1.493789,0.4048918,-0.9784141,-0.015122049,-0.20609947,-0.20441936,-0.07543128,0.9759728,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962730,-0.2873042,9.452309,0.6703765,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-3.0,-48.0,17.0,-2.9512992,-1.493789,0.4048918,-0.97684115,-0.014551485,-0.2134703,-0.2118087,-0.075543426,0.9743871,-0.030305056,0.9970364,0.0707118,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962737,-0.60333884,8.7053175,1.4939818,-0.11280796,-0.29882336,-0.35693127,-0.17449623,9.751132,1.0273077,-3.0,-48.0,17.0,-3.0010831,-1.3877835,0.38381764,-0.96967053,-0.025487615,-0.24308334,-0.23472276,-0.180199,0.95521384,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962738,-0.60333884,8.7053175,1.4939818,-0.11280796,-0.29882336,-0.35693127,-0.54150224,9.497811,2.380912,-3.0,-48.0,17.0,-3.0010831,-1.3877835,0.38381764,-0.96967053,-0.025487615,-0.24308334,-0.23472276,-0.180199,0.95521384,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962737,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-3.0,-48.0,17.0,-3.0010831,-1.3877835,0.38381764,-0.96967053,-0.025487615,-0.24308334,-0.23472276,-0.180199,0.95521384,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962749,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-2.625,-48.25,15.9375,-2.997049,-1.3877835,0.38381764,-0.9706096,-0.026214372,-0.23922782,-0.23080897,-0.18009472,0.9561868,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962769,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-2.375,-48.625,15.0625,-2.9960577,-1.3877835,0.38381764,-0.97083783,-0.026392857,-0.23828,-0.22984686,-0.18006863,0.9564234,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962790,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-2.375,-48.9375,13.875,-3.0089262,-1.3877835,0.38381764,-0.9677998,-0.024073554,-0.2505675,-0.24232054,-0.18039334,0.953278,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962809,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-2.375,-49.375,12.8125,-3.0216815,-1.3877835,0.38381764,-0.9646302,-0.021770667,-0.26270622,-0.25464517,-0.18068573,0.9500044,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962830,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.8125,-49.6875,11.75,-3.0092235,-1.3877835,0.38381764,-0.9677277,-0.024019936,-0.2508508,-0.24260816,-0.18040049,0.95320344,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962848,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.625,-49.75,10.75,-3.012838,-1.3877835,0.38381764,-0.9668445,-0.023367716,-0.2542945,-0.24610445,-0.18048613,0.9522906,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962869,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.625,-49.6875,9.625,-3.0281937,-1.3877835,0.38381764,-0.9629515,-0.020593565,-0.26888716,-0.2609215,-0.18082367,0.9482735,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962888,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.3125,-49.8125,8.1875,-3.0333462,-1.3877835,0.38381764,-0.9615944,-0.019661622,-0.27376944,-0.2658795,-0.18092738,0.9468756,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962907,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.25,-50.125,7.125,-3.0480173,-1.3877835,0.38381764,-0.9575903,-0.017005183,-0.28763127,-0.27995816,-0.18119636,0.94275725,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962928,-0.60333884,8.7053175,1.4939818,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.125,-50.25,5.75,-3.0667417,-1.3877835,0.38381764,-0.9521807,-0.013609609,-0.30523238,-0.29783833,-0.18148299,0.9372066,-0.06814949,0.98329985,0.16875112,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962936,-0.641646,8.801085,5.104438,-0.0618366,-0.7924938,-0.8869302,-0.54150224,9.497811,2.380912,-1.125,-50.25,5.75,3.1284685,-1.0418202,0.12504768,-0.9906932,0.0066229017,-0.1359529,-0.12068758,-0.50460625,0.8548726,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962935,-0.641646,8.801085,5.104438,-0.0618366,-0.7924938,-0.8869302,-0.73270476,8.529446,4.783522,-1.125,-50.25,5.75,3.1284685,-1.0418202,0.12504768,-0.9906932,0.0066229017,-0.1359529,-0.12068758,-0.50460625,0.8548726,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962936,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-1.125,-50.25,5.75,3.1284685,-1.0418202,0.12504768,-0.9906932,0.0066229017,-0.1359529,-0.12068758,-0.50460625,0.8548726,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962950,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.9375,-50.375,4.375,3.1284566,-1.0418202,0.12504768,-0.9906917,0.006628974,-0.13596317,-0.12069949,-0.5046061,0.8548709,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962967,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.5,-50.1875,2.875,3.1366537,-1.0418202,0.12504768,-0.99164784,0.002492441,-0.12895113,-0.11257462,-0.50464356,0.85595673,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659962987,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.5625,-50.1875,1.0,3.1250806,-1.0418202,0.12504768,-0.9902786,0.008332421,-0.13884833,-0.124043256,-0.5045809,0.8544071,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963007,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.25,-50.1875,-0.625,3.1284583,-1.0418202,0.12504768,-0.99069196,0.0066281254,-0.13596174,-0.120697826,-0.5046062,0.8548712,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963026,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.1875,-50.25,-2.4375,3.1205556,-1.0418202,0.12504768,-0.98970723,0.010615591,-0.14271317,-0.12852307,-0.50453806,0.8537701,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963046,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,-0.125,-50.0,-4.0625,3.1126242,-1.0418202,0.12504768,-0.9886567,0.014616907,-0.14948018,-0.13636868,-0.504438,0.8526113,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963066,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,0.0,-49.6875,-5.875,3.1050494,-1.0418202,0.12504768,-0.98759526,0.018437508,-0.15593424,-0.14385365,-0.5043127,0.85145444,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963086,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,0.3125,-49.3125,-7.4375,3.108189,-1.0418202,0.12504768,-0.9880422,0.016853897,-0.15325996,-0.14075194,-0.5043682,0.85194,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963106,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,0.5,-49.125,-9.0,3.1048222,-1.0418202,0.12504768,-0.98756266,0.018551989,-0.15612753,-0.14407782,-0.5043086,0.8514191,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963126,-0.641646,8.801085,5.104438,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,0.625,-49.0625,-10.625,3.0964015,-1.0418202,0.12504768,-0.98631436,0.022797998,-0.1632916,-0.15238877,-0.5041344,0.8500742,-0.06294094,0.8633242,0.50070924,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963135,-1.541866,7.0485296,7.297527,0.09105873,0.27163982,0.3209157,-0.73270476,8.529446,4.783522,0.625,-49.0625,-10.625,3.0859022,-0.75713646,0.20822366,-0.9689796,0.040455233,-0.24380676,-0.19622496,-0.725679,0.6594586,-0.15024693,0.68684304,0.71110654,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963136,-1.541866,7.0485296,7.297527,0.09105873,0.27163982,0.3209157,-1.0765045,6.9611335,6.8230605,0.625,-49.0625,-10.625,3.0859022,-0.75713646,0.20822366,-0.9689796,0.040455233,-0.24380676,-0.19622496,-0.725679,0.6594586,-0.15024693,0.68684304,0.71110654,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963135,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,0.625,-49.0625,-10.625,3.0859022,-0.75713646,0.20822366,-0.9689796,0.040455233,-0.24380676,-0.19622496,-0.725679,0.6594586,-0.15024693,0.68684304,0.71110654,1.3509257,40.81577422,-96.68551209,318.0,16.0
1477659963132,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,0.625,-49.0625,-10.625,3.0859022,-0.75713646,0.20822366,-0.9689796,0.040455233,-0.24380676,-0.19622496,-0.725679,0.6594586,-0.15024693,0.68684304,0.71110654,0.52,40.81574604,-96.68551269,319.0,15.0
1477659963145,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,0.9375,-48.875,-11.6875,3.087214,-0.75713646,0.20822366,-0.9692362,0.03950321,-0.24294147,-0.19495365,-0.72573143,0.6597779,-0.15024693,0.68684304,0.71110654,0.52,40.81574604,-96.68551269,319.0,15.0
1477659963165,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,1.3125,-48.625,-12.75,3.0908,-0.75713646,0.20822366,-0.9699291,0.036900476,-0.24057388,-0.19147667,-0.7258684,0.6606449,-0.15024693,0.68684304,0.71110654,0.52,40.81574604,-96.68551269,319.0,15.0
1477659963185,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,1.75,-48.3125,-13.4375,3.1003687,-0.75713646,0.20822366,-0.9717169,0.029953225,-0.23424146,-0.18218704,-0.72618824,0.6629166,-0.15024693,0.68684304,0.71110654,0.52,40.81574604,-96.68551269,319.0,15.0
1477659963206,-1.541866,7.0485296,7.297527,-0.46536148,0.087396145,0.47446632,-1.0765045,6.9611335,6.8230605,2.0625,-48.5,-14.5,3.1027625,-0.75713646,0.20822366,-0.9721502,0.028214915,-0.232654,-0.17986059,-0.7262579,0.6634754,-0.15024693,0.68684304,0.71110654,0.52,40.81574604,-96.68551269,319.0,15.0
