timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
1477645069650,-0.2873042,8.925584,4.55856,0.1491507,0.37606716,-0.22533703,-0.4364549,8.549517,4.783897,-26.6875,-43.0625,-30.375,1.3678267,-1.0977986,0.06294196,0.25602457,0.44620544,-0.8575267,-0.9662455,0.09183064,-0.24070066,-0.02865472,0.89020663,0.4546549,0.0,0.0,0.0,0.0,0.0
1477645069667,-0.2873042,8.925584,4.55856,0.1491507,0.37606716,-0.22533703,-0.4364549,8.549517,4.783897,-27.0,-43.0625,-30.3125,1.3723664,-1.0977986,0.06294196,0.25163552,0.44661766,-0.8586106,-0.96739775,0.089804076,-0.2368053,-0.02865472,0.89020663,0.4546549,0.0,0.0,0.0,0.0,0.0
1477645069680,-0.20111294,9.021352,4.951209,0.1491507,0.37606716,-0.22533703,-0.4364549,8.549517,4.783897,-27.0,-43.0625,-30.3125,1.4003841,-1.0685023,0.040596638,0.20450604,0.47446382,-0.8561901,-0.9786703,0.08164632,-0.18851627,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069679,-0.20111294,9.021352,4.951209,0.1491507,0.37606716,-0.22533703,-0.11938363,8.663681,4.593123,-27.0,-43.0625,-30.3125,1.4003841,-1.0685023,0.040596638,0.20450604,0.47446382,-0.8561901,-0.9786703,0.08164632,-0.18851627,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069679,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-27.0,-43.0625,-30.3125,1.4003841,-1.0685023,0.040596638,0.20450604,0.47446382,-0.8561901,-0.9786703,0.08164632,-0.18851627,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069687,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-27.25,-43.375,-29.9375,1.418472,-1.0685023,0.040596638,0.1867714,0.47586286,-0.8594597,-0.9822091,0.07305135,-0.17299953,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069706,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-27.3125,-43.4375,-29.6875,1.4273736,-1.0685023,0.040596638,0.17802082,0.4764943,-0.8609656,-0.9838327,0.06881254,-0.16534217,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069726,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-27.75,-43.9375,-29.625,1.4400526,-1.0685023,0.040596638,0.16553289,0.47732845,-0.86299264,-0.9860106,0.06276573,-0.15441304,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069746,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.0625,-44.3125,-29.5625,1.4497172,-1.0685023,0.040596638,0.15599601,0.47791275,-0.8644447,-0.9875643,0.058149733,-0.14606556,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069766,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.3125,-44.3125,-29.375,1.4564934,-1.0685023,0.040596638,0.14930047,0.47829586,-0.8654146,-0.9885988,0.054909952,-0.14020455,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069786,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.4375,-44.4375,-29.5,1.4554961,-1.0685023,0.040596638,0.15028633,0.47824082,-0.8652743,-0.98844934,0.05538693,-0.14106756,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069805,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.625,-44.625,-29.625,1.4558191,-1.0685023,0.040596638,0.14996701,0.4782587,-0.8653199,-0.98849785,0.055232435,-0.14078803,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069825,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.75,-44.6875,-29.6875,1.4556384,-1.0685023,0.040596638,0.1501457,0.4782487,-0.86529446,-0.9884708,0.055318885,-0.14094445,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069845,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-28.75,-44.875,-29.625,1.4604124,-1.0685023,0.040596638,0.1454251,0.4785074,-0.86595744,-0.98917633,0.05303513,-0.13681199,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069867,-0.20111294,9.021352,4.951209,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-29.125,-45.0,-29.25,1.474843,-1.0685023,0.040596638,0.13113599,0.47922283,-0.8678414,-0.9911717,0.04612467,-0.124301836,-0.019539373,0.87648046,0.48104075,0.0,0.0,0.0,0.0,0.0
1477645069878,-0.22984336,9.3661175,3.6774938,-0.08172931,0.35767078,0.3580861,-0.11938363,8.663681,4.593123,-29.125,-45.0,-29.25,1.2872664,-1.1959888,0.06241881,0.33493182,0.3514766,-0.87423384,-0.9419656,0.10241327,-0.31970665,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069878,-0.22984336,9.3661175,3.6774938,-0.08172931,0.35767078,0.3580861,-0.13284282,8.921589,4.069153,-29.125,-45.0,-29.25,1.2872664,-1.1959888,0.06241881,0.33493182,0.3514766,-0.87423384,-0.9419656,0.10241327,-0.31970665,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069878,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-29.125,-45.0,-29.25,1.2872664,-1.1959888,0.06241881,0.33493182,0.3514766,-0.87423384,-0.9419656,0.10241327,-0.31970665,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069885,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-29.0,-45.0,-28.875,1.2962195,-1.1959888,0.06241881,0.32648504,0.35237947,-0.8770611,-0.94492644,0.09926241,-0.31186688,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069905,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-29.0,-45.125,-28.5,1.3079425,-1.1959888,0.06241881,0.31538552,0.35351887,-0.8806567,-0.94868875,0.09512475,-0.30156392,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069925,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-28.9375,-45.25,-28.375,1.3121866,-1.1959888,0.06241881,0.31135634,0.3539194,-0.8819287,-0.9500187,0.09362353,-0.2978236,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069945,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-28.875,-45.6875,-27.625,1.3375726,-1.1959888,0.06241881,0.28714147,0.35618186,-0.8892044,-0.957616,0.08460974,-0.27534142,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069964,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-28.625,-46.1875,-26.875,1.3625873,-1.1959888,0.06241881,0.2630996,0.35818666,-0.89581305,-0.9644984,0.0756744,-0.2530144,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645069984,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-28.1875,-46.6875,-26.125,1.386897,-1.1959888,0.06241881,0.23957755,0.35992023,-0.9016983,-0.9706085,0.06694549,-0.23116486,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645070005,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-28.25,-47.0,-25.4375,1.4116772,-1.1959888,0.06241881,0.21545449,0.36146855,-0.9071493,-0.97624683,0.058006927,-0.20875181,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645070025,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-27.9375,-47.5625,-24.75,1.4372654,-1.1959888,0.06241881,0.19040635,0.3628344,-0.9121934,-0.9814398,0.048739646,-0.18547377,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645070044,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-27.75,-48.0625,-24.1875,1.459687,-1.1959888,0.06241881,0.1683549,0.36383587,-0.9161224,-0.98546195,0.040592752,-0.16497603,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645070064,-0.22984336,9.3661175,3.6774938,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-27.5625,-48.625,-23.6875,1.4813758,-1.1959888,0.06241881,0.14694348,0.36463058,-0.9194847,-0.9888812,0.032692656,-0.14506918,-0.022836272,0.9305781,0.36538035,0.0,0.0,0.0,0.0,0.0
1477645070077,-0.22026655,9.77792,3.4093432,-0.09700054,0.44452858,-0.39165902,-0.13284282,8.921589,4.069153,-27.5625,-48.625,-23.6875,1.4137002,-1.234652,0.06451707,0.21623975,0.32578793,-0.9203818,-0.97610873,0.051605225,-0.21106583,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070077,-0.22026655,9.77792,3.4093432,-0.09700054,0.44452858,-0.39165902,-0.5000027,9.240856,3.2445297,-27.5625,-48.625,-23.6875,1.4137002,-1.234652,0.06451707,0.21623975,0.32578793,-0.9203818,-0.97610873,0.051605225,-0.21106583,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070077,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-27.5625,-48.625,-23.6875,1.4137002,-1.234652,0.06451707,0.21623975,0.32578793,-0.9203818,-0.97610873,0.051605225,-0.21106583,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070084,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-27.3125,-48.6875,-22.75,1.4423343,-1.234652,0.06451707,0.18820493,0.32713178,-0.9260474,-0.9818996,0.0422567,-0.1846286,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070107,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-27.125,-48.875,-22.25,1.4593873,-1.234652,0.06451707,0.17143403,0.3278048,-0.92906106,-0.98496616,0.03667225,-0.16881062,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070123,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.9375,-49.0625,-21.875,1.4726743,-1.234652,0.06451707,0.1583321,0.32826313,-0.93122196,-0.987157,0.032313615,-0.1564517,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070143,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-27.0,-49.25,-21.125,1.4998072,-1.234652,0.06451707,0.1314927,0.32901898,-0.9351237,-0.9910891,0.02339609,-0.1311305,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070164,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.75,-49.5625,-20.5,1.5231407,-1.234652,0.06451707,0.1083334,0.32947522,-0.93792856,-0.9938872,0.015713243,-0.10927704,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070185,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.25,-49.625,-20.125,1.5347055,-1.234652,0.06451707,0.09683235,0.32963493,-0.93912953,-0.99507356,0.011901977,-0.09842306,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070203,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.1875,-49.8125,-19.25,1.5667663,-1.234652,0.06451707,0.06488519,0.32984707,-0.94180197,-0.99766624,0.0013293065,-0.06826838,-0.02126618,0.9440335,0.3291635,0.0,0.0,0.0,0.0,0.0
1477645070204,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.1875,-49.8125,-19.25,1.5667663,-1.234652,0.06451707,0.06488519,0.32984707,-0.94180197,-0.99766624,0.0013293065,-0.06826838,-0.02126618,0.9440335,0.3291635,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070222,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.125,-49.8125,-18.5625,1.5903611,-1.234652,0.06451707,0.041329548,0.32978666,-0.94315046,-0.99891937,-0.006453029,-0.04602978,-0.02126618,0.9440335,0.3291635,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070243,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-25.9375,-50.5,-18.1875,1.6115108,-1.234652,0.06451707,0.020195082,0.32957637,-0.9439129,-0.99956995,-0.013425938,-0.026073664,-0.02126618,0.9440335,0.3291635,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070263,-0.22026655,9.77792,3.4093432,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.0,-50.6875,-17.25,1.6464525,-1.234652,0.06451707,-0.014736927,0.32890615,-0.9442476,-0.99966526,-0.024931397,0.0069175754,-0.02126618,0.9440335,0.3291635,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070275,-0.93852705,10.132261,2.3463178,0.27973613,0.5370636,0.16481352,-0.5000027,9.240856,3.2445297,-26.0,-50.6875,-17.25,1.7677413,-1.3263751,0.38050637,0.17170699,0.23731647,-0.9561368,-0.9810398,-0.04735211,-0.18793212,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070275,-0.93852705,10.132261,2.3463178,0.27973613,0.5370636,0.16481352,-0.1341317,9.442533,2.6440415,-26.0,-50.6875,-17.25,1.7677413,-1.3263751,0.38050637,0.17170699,0.23731647,-0.9561368,-0.9810398,-0.04735211,-0.18793212,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070275,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.0,-50.6875,-17.25,1.7677413,-1.3263751,0.38050637,0.17170699,0.23731647,-0.9561368,-0.9810398,-0.04735211,-0.18793212,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070282,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.125,-50.875,-16.1875,1.802535,-1.3263751,0.38050637,0.13747591,0.23552564,-0.96209574,-0.98641926,-0.05557891,-0.15455753,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070303,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.0625,-51.25,-15.375,1.8303759,-1.3263751,0.38050637,0.109963425,0.23388717,-0.9660253,-0.9898639,-0.062113754,-0.12771553,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
