timestamp, accx, accy, accz, gyrox, gyroy, gyroz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
154364473,-0.24899697,9.921572,3.122039,-0.09907261,-0.040481284,0.057526033,-0.24924949,0.49459457,0.41972852,2.5251345E-4,9.426977,2.7023106,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364476,-0.22984336,9.902418,3.1507695,-0.09907261,-0.040481284,0.057526033,-0.24924949,0.49459457,0.41972852,2.5251345E-4,9.426977,2.7023106,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364476,-0.22984336,9.902418,3.1507695,-0.09907261,-0.040481284,0.057526033,-0.24924949,0.49459457,0.41972852,0.006639292,9.4234,2.7147517,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364476,-0.22984336,9.902418,3.1507695,-0.09907261,-0.040481284,0.057526033,-0.23648265,0.4790182,0.43601775,0.006639292,9.4234,2.7147517,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364476,-0.22984336,9.902418,3.1507695,-0.04900366,-0.04793836,0.046873067,-0.23648265,0.4790182,0.43601775,0.006639292,9.4234,2.7147517,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364480,-0.22984336,9.902418,3.1507695,0.0085223755,-0.04900366,0.035154797,-0.23648265,0.4790182,0.43601775,0.006639292,9.4234,2.7147517,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364485,-0.1436521,9.844957,3.0933087,0.0085223755,-0.04900366,0.035154797,-0.23648265,0.4790182,0.43601775,0.006639292,9.4234,2.7147517,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364485,-0.1436521,9.844957,3.0933087,0.0085223755,-0.04900366,0.035154797,-0.23648265,0.4790182,0.43601775,0.01119491,9.422629,2.71741,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364485,-0.1436521,9.844957,3.0933087,0.0085223755,-0.04900366,0.035154797,-0.15484701,0.422328,0.3758986,0.01119491,9.422629,2.71741,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364485,-0.1436521,9.844957,3.0933087,0.064983115,-0.046873067,0.02450183,-0.15484701,0.422328,0.3758986,0.01119491,9.422629,2.71741,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364490,-0.1436521,9.844957,3.0933087,0.113986775,-0.033024207,0.012783563,-0.15484701,0.422328,0.3758986,0.01119491,9.422629,2.71741,4.875,-66.9375,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364492,-0.1436521,9.844957,3.0933087,0.113986775,-0.033024207,0.012783563,-0.15484701,0.422328,0.3758986,0.01119491,9.422629,2.71741,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
