timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
278232634635045,0.46926352,9.969456,1.292869,-0.0855746,0.35147285,0.18028462,0.4016747,9.745603,1.0160218,-24.25,-47.75,0.3125,1.5106436,-1.433701,-0.3481761,-0.2808621,0.13641948,-0.9500032,-0.95861477,0.008215908,0.28458786,0.04662847,0.99061716,0.1284662,0.0,0.0,0.0
278232634635045,0.46926352,9.969456,1.292869,0.067588836,0.22385311,0.27684712,0.4016747,9.745603,1.0160218,-24.25,-47.75,0.3125,1.5106436,-1.433701,-0.3481761,-0.2808621,0.13641948,-0.9500032,-0.95861477,0.008215908,0.28458786,0.04662847,0.99061716,0.1284662,0.0,0.0,0.0
278232652142753,0.46926352,9.969456,1.292869,0.067588836,0.22385311,0.27684712,0.4016747,9.745603,1.0160218,-24.3125,-47.875,0.125,1.5028601,-1.433701,-0.3481761,-0.2733922,0.13635142,-0.9521896,-0.9607719,0.009277489,0.27718484,0.04662847,0.99061716,0.1284662,0.0,0.0,0.0
278232654573638,0.45968673,10.208876,0.8810662,0.067588836,0.22385311,0.27684712,0.4016747,9.745603,1.0160218,-24.3125,-47.875,0.125,1.2810119,-1.4737579,-0.4808873,-0.18785642,0.09284667,-0.9777983,-0.9811735,0.027684832,0.1911337,0.044816308,0.99529546,0.08589792,0.0,0.0,0.0
278232654573638,0.45968673,10.208876,0.8810662,0.067588836,0.22385311,0.27684712,0.40293667,9.7515135,0.9570845,-24.3125,-47.875,0.125,1.2810119,-1.4737579,-0.4808873,-0.18785642,0.09284667,-0.9777983,-0.9811735,0.027684832,0.1911337,0.044816308,0.99529546,0.08589792,0.0,0.0,0.0
278232654573638,0.45968673,10.208876,0.8810662,0.05675006,0.45736217,-0.076018274,0.40293667,9.7515135,0.9570845,-24.3125,-47.875,0.125,1.2810119,-1.4737579,-0.4808873,-0.18785642,0.09284667,-0.9777983,-0.9811735,0.027684832,0.1911337,0.044816308,0.99529546,0.08589792,0.0,0.0,0.0
278232671189003,0.45968673,10.208876,0.8810662,0.05675006,0.45736217,-0.076018274,0.40293667,9.7515135,0.9570845,-24.375,-47.9375,0.3125,1.2888443,-1.4737579,-0.4808873,-0.1955356,0.09306066,-0.9762713,-0.9796721,0.026956772,0.19878633,0.044816308,0.99529546,0.08589792,0.0,0.0,0.0
278232674623847,0.45968673,10.170568,1.4556746,0.05675006,0.45736217,-0.076018274,0.40293667,9.7515135,0.9570845,-24.375,-47.9375,0.3125,1.5772798,-1.4218153,-0.30587885,-0.30397186,0.14842738,-0.94104743,-0.95163184,-9.623356E-4,0.30723897,0.044697076,0.98892283,0.14154075,0.0,0.0,0.0
278232674623847,0.45968673,10.170568,1.4556746,0.05675006,0.45736217,-0.076018274,0.42824295,9.750815,0.9532079,-24.375,-47.9375,0.3125,1.5772798,-1.4218153,-0.30587885,-0.30397186,0.14842738,-0.94104743,-0.95163184,-9.623356E-4,0.30723897,0.044697076,0.98892283,0.14154075,0.0,0.0,0.0
278232674623847,0.45968673,10.170568,1.4556746,0.031443775,0.41975307,0.50246674,0.42824295,9.750815,0.9532079,-24.375,-47.9375,0.3125,1.5772798,-1.4218153,-0.30587885,-0.30397186,0.14842738,-0.94104743,-0.95163184,-9.623356E-4,0.30723897,0.044697076,0.98892283,0.14154075,0.0,0.0,0.0
278232691072909,0.45968673,10.170568,1.4556746,0.031443775,0.41975307,0.50246674,0.42824295,9.750815,0.9532079,-24.3125,-47.9375,0.3125,1.5780959,-1.4218153,-0.30587885,-0.30474842,0.14842656,-0.94079643,-0.95138353,-0.0010834709,0.3080069,0.044697076,0.98892283,0.14154075,0.0,0.0,0.0
278232694098847,0.78529817,9.940725,0.4213795,0.031443775,0.41975307,0.50246674,0.42824295,9.750815,0.9532079,-24.3125,-47.9375,0.3125,0.6080935,-1.4813831,-1.0783106,-0.11333949,0.051014118,-0.99224585,-0.99043596,0.07328721,0.11690065,0.078682505,0.9960053,0.04221988,0.0,0.0,0.0
278232694098847,0.78529817,9.940725,0.4213795,0.031443775,0.41975307,0.50246674,0.4638804,9.748745,0.9576935,-24.3125,-47.9375,0.3125,0.6080935,-1.4813831,-1.0783106,-0.11333949,0.051014118,-0.99224585,-0.99043596,0.07328721,0.11690065,0.078682505,0.9960053,0.04221988,0.0,0.0,0.0
